# Pathway Id	Pathway Name	Gene Id	Gene Name	Perturbation	Accumulator	pValue
path:hsa04310	Wnt signaling pathway - Enriched	5578	PRKCA	0.0	0.0	1.0
path:hsa04310	Wnt signaling pathway - Enriched	5579	PRKCB	0.0	0.0	1.0
path:hsa04310	Wnt signaling pathway - Enriched	4007	PRICKLE3	0.0	0.0	1.0
path:hsa04310	Wnt signaling pathway - Enriched	hsa-miR-32-3p	hsa-miR-32-3p	0.0	0.0	1.0
path:hsa04310	Wnt signaling pathway - Enriched	hsa-miR-144-3p	hsa-miR-144-3p	0.0	0.0	1.0
path:hsa04310	Wnt signaling pathway - Enriched	hsa-miR-574-3p	hsa-miR-574-3p	0.0	0.0	1.0
path:hsa04310	Wnt signaling pathway - Enriched	8607	RUVBL1	0.0	0.0	1.0
path:hsa04310	Wnt signaling pathway - Enriched	hsa-miR-22-5p	hsa-miR-22-5p	0.0	0.0	1.0
path:hsa04310	Wnt signaling pathway - Enriched	hsa-miR-7-1-3p	hsa-miR-7-1-3p	0.0	0.0	1.0
path:hsa04310	Wnt signaling pathway - Enriched	hsa-miR-106b-5p	hsa-miR-106b-5p	0.0	0.0	1.0
path:hsa04310	Wnt signaling pathway - Enriched	hsa-miR-30b-5p	hsa-miR-30b-5p	0.0	0.0	1.0
path:hsa04310	Wnt signaling pathway - Enriched	hsa-let-7d-5p	hsa-let-7d-5p	0.0	0.0	1.0
path:hsa04310	Wnt signaling pathway - Enriched	hsa-miR-491-5p	hsa-miR-491-5p	0.0	0.0	1.0
path:hsa04310	Wnt signaling pathway - Enriched	51176	LEF1	0.0	0.0	1.0
path:hsa04310	Wnt signaling pathway - Enriched	324	APC	0.0	0.0	1.0
path:hsa04310	Wnt signaling pathway - Enriched	5467	PPARD	0.0	0.0	1.0
path:hsa04310	Wnt signaling pathway - Enriched	hsa-miR-143-5p	hsa-miR-143-5p	0.0	0.0	1.0
path:hsa04310	Wnt signaling pathway - Enriched	hsa-miR-424-3p	hsa-miR-424-3p	0.0	0.0	1.0
path:hsa04310	Wnt signaling pathway - Enriched	hsa-miR-23a-5p	hsa-miR-23a-5p	0.0	0.0	1.0
path:hsa04310	Wnt signaling pathway - Enriched	25805	BAMBI	0.0	0.0	1.0
path:hsa04310	Wnt signaling pathway - Enriched	hsa-miR-199b-5p	hsa-miR-199b-5p	0.0	0.0	1.0
path:hsa04310	Wnt signaling pathway - Enriched	90665	TBL1Y	0.0	0.0	1.0
path:hsa04310	Wnt signaling pathway - Enriched	147495	APCDD1	0.0	0.0	1.0
path:hsa04310	Wnt signaling pathway - Enriched	hsa-miR-125b-1-3p	hsa-miR-125b-1-3p	0.0	0.0	1.0
path:hsa04310	Wnt signaling pathway - Enriched	23500	DAAM2	0.0	0.0	1.0
path:hsa04310	Wnt signaling pathway - Enriched	hsa-let-7e-5p	hsa-let-7e-5p	0.0	0.0	1.0
path:hsa04310	Wnt signaling pathway - Enriched	hsa-miR-224-5p	hsa-miR-224-5p	0.0	0.0	1.0
path:hsa04310	Wnt signaling pathway - Enriched	hsa-miR-30a-5p	hsa-miR-30a-5p	0.0	0.0	1.0
path:hsa04310	Wnt signaling pathway - Enriched	hsa-miR-26a-1-3p	hsa-miR-26a-1-3p	0.0	0.0	1.0
path:hsa04310	Wnt signaling pathway - Enriched	hsa-miR-133a-5p	hsa-miR-133a-5p	0.0	0.0	1.0
path:hsa04310	Wnt signaling pathway - Enriched	56998	CTNNBIP1	0.0	0.0	1.0
path:hsa04310	Wnt signaling pathway - Enriched	hsa-miR-106a-5p	hsa-miR-106a-5p	0.0	0.0	1.0
path:hsa04310	Wnt signaling pathway - Enriched	hsa-miR-1277-3p	hsa-miR-1277-3p	0.0	0.0	1.0
path:hsa04310	Wnt signaling pathway - Enriched	5599	MAPK8	0.0	0.0	1.0
path:hsa04310	Wnt signaling pathway - Enriched	hsa-miR-32-5p	hsa-miR-32-5p	0.0	0.0	1.0
path:hsa04310	Wnt signaling pathway - Enriched	4040	LRP6	0.0	0.0	1.0
path:hsa04310	Wnt signaling pathway - Enriched	89780	WNT3A	0.0	0.0	1.0
path:hsa04310	Wnt signaling pathway - Enriched	4041	LRP5	0.0	0.0	1.0
path:hsa04310	Wnt signaling pathway - Enriched	hsa-miR-154-3p	hsa-miR-154-3p	0.0	0.0	1.0
path:hsa04310	Wnt signaling pathway - Enriched	hsa-miR-148a-3p	hsa-miR-148a-3p	0.0	0.0	1.0
path:hsa04310	Wnt signaling pathway - Enriched	hsa-miR-22-3p	hsa-miR-22-3p	0.0	0.0	1.0
path:hsa04310	Wnt signaling pathway - Enriched	hsa-miR-181b-2-3p	hsa-miR-181b-2-3p	0.0	0.0	1.0
path:hsa04310	Wnt signaling pathway - Enriched	hsa-miR-143-3p	hsa-miR-143-3p	0.0	0.0	1.0
path:hsa04310	Wnt signaling pathway - Enriched	hsa-miR-30b-3p	hsa-miR-30b-3p	0.0	0.0	1.0
path:hsa04310	Wnt signaling pathway - Enriched	hsa-miR-18b-5p	hsa-miR-18b-5p	0.0	0.0	1.0
path:hsa04310	Wnt signaling pathway - Enriched	hsa-miR-655-3p	hsa-miR-655-3p	0.0	0.0	1.0
path:hsa04310	Wnt signaling pathway - Enriched	hsa-miR-202-5p	hsa-miR-202-5p	0.0	0.0	1.0
path:hsa04310	Wnt signaling pathway - Enriched	hsa-miR-106b-3p	hsa-miR-106b-3p	0.0	0.0	1.0
path:hsa04310	Wnt signaling pathway - Enriched	hsa-miR-16-2-3p	hsa-miR-16-2-3p	0.0	0.0	1.0
path:hsa04310	Wnt signaling pathway - Enriched	6477	SIAH1	0.0	0.0	1.0
path:hsa04310	Wnt signaling pathway - Enriched	hsa-miR-7-5p	hsa-miR-7-5p	0.0	0.0	1.0
path:hsa04310	Wnt signaling pathway - Enriched	hsa-let-7i-3p	hsa-let-7i-3p	0.0	0.0	1.0
path:hsa04310	Wnt signaling pathway - Enriched	85409	NKD2	0.0	0.0	1.0
path:hsa04310	Wnt signaling pathway - Enriched	hsa-miR-216b-5p	hsa-miR-216b-5p	0.0	0.0	1.0
path:hsa04310	Wnt signaling pathway - Enriched	hsa-miR-133b	hsa-miR-133b	0.0	0.0	1.0
path:hsa04310	Wnt signaling pathway - Enriched	595	CCND1	0.0	0.0	1.0
path:hsa04310	Wnt signaling pathway - Enriched	hsa-miR-1277-5p	hsa-miR-1277-5p	0.0	0.0	1.0
path:hsa04310	Wnt signaling pathway - Enriched	hsa-miR-383-5p	hsa-miR-383-5p	0.0	0.0	1.0
path:hsa04310	Wnt signaling pathway - Enriched	hsa-miR-337-3p	hsa-miR-337-3p	0.0	0.0	1.0
path:hsa04310	Wnt signaling pathway - Enriched	hsa-miR-222-5p	hsa-miR-222-5p	0.0	0.0	1.0
path:hsa04310	Wnt signaling pathway - Enriched	9978	RBX1	0.0	0.0	1.0
path:hsa04310	Wnt signaling pathway - Enriched	hsa-miR-142-5p	hsa-miR-142-5p	0.0	0.0	1.0
path:hsa04310	Wnt signaling pathway - Enriched	hsa-miR-200a-5p	hsa-miR-200a-5p	0.0	0.0	1.0
path:hsa04310	Wnt signaling pathway - Enriched	hsa-miR-135b-5p	hsa-miR-135b-5p	0.0	0.0	1.0
path:hsa04310	Wnt signaling pathway - Enriched	hsa-miR-211-5p	hsa-miR-211-5p	0.0	0.0	1.0
path:hsa04310	Wnt signaling pathway - Enriched	hsa-miR-1470	hsa-miR-1470	0.0	0.0	1.0
path:hsa04310	Wnt signaling pathway - Enriched	11197	WIF1	0.0	0.0	1.0
path:hsa04310	Wnt signaling pathway - Enriched	hsa-miR-372-5p	hsa-miR-372-5p	0.0	0.0	1.0
path:hsa04310	Wnt signaling pathway - Enriched	64840	PORCN	0.0	0.0	1.0
path:hsa04310	Wnt signaling pathway - Enriched	hsa-miR-376c-5p	hsa-miR-376c-5p	0.0	0.0	1.0
path:hsa04310	Wnt signaling pathway - Enriched	hsa-miR-34c-5p	hsa-miR-34c-5p	0.0	0.0	1.0
path:hsa04310	Wnt signaling pathway - Enriched	hsa-miR-154-5p	hsa-miR-154-5p	0.0	0.0	1.0
path:hsa04310	Wnt signaling pathway - Enriched	85407	NKD1	0.0	0.0	1.0
path:hsa04310	Wnt signaling pathway - Enriched	23291	FBXW11	0.0	0.0	1.0
path:hsa04310	Wnt signaling pathway - Enriched	hsa-miR-590-5p	hsa-miR-590-5p	0.0	0.0	1.0
path:hsa04310	Wnt signaling pathway - Enriched	hsa-miR-200b-3p	hsa-miR-200b-3p	0.0	0.0	1.0
path:hsa04310	Wnt signaling pathway - Enriched	hsa-miR-24-2-5p	hsa-miR-24-2-5p	0.0	0.0	1.0
path:hsa04310	Wnt signaling pathway - Enriched	hsa-miR-31-3p	hsa-miR-31-3p	0.0	0.0	1.0
path:hsa04310	Wnt signaling pathway - Enriched	hsa-miR-212-3p	hsa-miR-212-3p	0.0	0.0	1.0
path:hsa04310	Wnt signaling pathway - Enriched	hsa-miR-3940-5p	hsa-miR-3940-5p	0.0	0.0	1.0
path:hsa04310	Wnt signaling pathway - Enriched	hsa-miR-497-5p	hsa-miR-497-5p	0.0	0.0	1.0
path:hsa04310	Wnt signaling pathway - Enriched	8312	AXIN1	0.0	0.0	1.0
path:hsa04310	Wnt signaling pathway - Enriched	hsa-miR-98-5p	hsa-miR-98-5p	0.0	0.0	1.0
path:hsa04310	Wnt signaling pathway - Enriched	hsa-miR-487b-3p	hsa-miR-487b-3p	0.0	0.0	1.0
path:hsa04310	Wnt signaling pathway - Enriched	8313	AXIN2	0.0	0.0	1.0
path:hsa04310	Wnt signaling pathway - Enriched	hsa-miR-373-3p	hsa-miR-373-3p	0.0	0.0	1.0
path:hsa04310	Wnt signaling pathway - Enriched	hsa-miR-155-3p	hsa-miR-155-3p	0.0	0.0	1.0
path:hsa04310	Wnt signaling pathway - Enriched	hsa-let-7i-5p	hsa-let-7i-5p	0.0	0.0	1.0
path:hsa04310	Wnt signaling pathway - Enriched	hsa-miR-142-3p	hsa-miR-142-3p	0.0	0.0	1.0
path:hsa04310	Wnt signaling pathway - Enriched	hsa-miR-17-5p	hsa-miR-17-5p	0.0	0.0	1.0
path:hsa04310	Wnt signaling pathway - Enriched	hsa-miR-200a-3p	hsa-miR-200a-3p	0.0	0.0	1.0
path:hsa04310	Wnt signaling pathway - Enriched	hsa-miR-135b-3p	hsa-miR-135b-3p	0.0	0.0	1.0
path:hsa04310	Wnt signaling pathway - Enriched	hsa-miR-3661	hsa-miR-3661	0.0	0.0	1.0
path:hsa04310	Wnt signaling pathway - Enriched	hsa-miR-532-5p	hsa-miR-532-5p	0.0	0.0	1.0
path:hsa04310	Wnt signaling pathway - Enriched	hsa-miR-3662	hsa-miR-3662	0.0	0.0	1.0
path:hsa04310	Wnt signaling pathway - Enriched	hsa-miR-1246	hsa-miR-1246	0.0	0.0	1.0
path:hsa04310	Wnt signaling pathway - Enriched	7473	WNT3	0.0	0.0	1.0
path:hsa04310	Wnt signaling pathway - Enriched	8321	FZD1	0.0	0.0	1.0
path:hsa04310	Wnt signaling pathway - Enriched	7472	WNT2	0.0	0.0	1.0
path:hsa04310	Wnt signaling pathway - Enriched	8322	FZD4	0.0	0.0	1.0
path:hsa04310	Wnt signaling pathway - Enriched	7475	WNT6	0.0	0.0	1.0
path:hsa04310	Wnt signaling pathway - Enriched	7474	WNT5A	0.0	0.0	1.0
path:hsa04310	Wnt signaling pathway - Enriched	5176	SERPINF1	0.0	0.0	1.0
path:hsa04310	Wnt signaling pathway - Enriched	hsa-miR-452-5p	hsa-miR-452-5p	0.0	0.0	1.0
path:hsa04310	Wnt signaling pathway - Enriched	7477	WNT7B	0.0	0.0	1.0
path:hsa04310	Wnt signaling pathway - Enriched	8325	FZD8	0.0	0.0	1.0
path:hsa04310	Wnt signaling pathway - Enriched	hsa-miR-10b-5p	hsa-miR-10b-5p	0.0	0.0	1.0
path:hsa04310	Wnt signaling pathway - Enriched	7476	WNT7A	0.0	0.0	1.0
path:hsa04310	Wnt signaling pathway - Enriched	8326	FZD9	0.0	0.0	1.0
path:hsa04310	Wnt signaling pathway - Enriched	4089	SMAD4	0.0	0.0	1.0
path:hsa04310	Wnt signaling pathway - Enriched	7479	WNT8B	0.0	0.0	1.0
path:hsa04310	Wnt signaling pathway - Enriched	8323	FZD6	0.0	0.0	1.0
path:hsa04310	Wnt signaling pathway - Enriched	7478	WNT8A	0.0	0.0	1.0
path:hsa04310	Wnt signaling pathway - Enriched	8324	FZD7	0.0	0.0	1.0
path:hsa04310	Wnt signaling pathway - Enriched	cpd:C00076	Calcium cation	0.0	0.0	1.0
path:hsa04310	Wnt signaling pathway - Enriched	hsa-miR-34c-3p	hsa-miR-34c-3p	0.0	0.0	1.0
path:hsa04310	Wnt signaling pathway - Enriched	7471	WNT1	0.0	0.0	1.0
path:hsa04310	Wnt signaling pathway - Enriched	hsa-miR-451a	hsa-miR-451a	0.0	0.0	1.0
path:hsa04310	Wnt signaling pathway - Enriched	hsa-miR-28-5p	hsa-miR-28-5p	0.0	0.0	1.0
path:hsa04310	Wnt signaling pathway - Enriched	hsa-miR-141-5p	hsa-miR-141-5p	0.0	0.0	1.0
path:hsa04310	Wnt signaling pathway - Enriched	387	RHOA	0.0	0.0	1.0
path:hsa04310	Wnt signaling pathway - Enriched	6259	RYK	0.0	0.0	1.0
path:hsa04310	Wnt signaling pathway - Enriched	hsa-miR-31-5p	hsa-miR-31-5p	0.0	0.0	1.0
path:hsa04310	Wnt signaling pathway - Enriched	hsa-miR-944	hsa-miR-944	0.0	0.0	1.0
path:hsa04310	Wnt signaling pathway - Enriched	hsa-miR-33a-5p	hsa-miR-33a-5p	0.0	0.0	1.0
path:hsa04310	Wnt signaling pathway - Enriched	hsa-miR-4521	hsa-miR-4521	0.0	0.0	1.0
path:hsa04310	Wnt signaling pathway - Enriched	7484	WNT9B	0.0	0.0	1.0
path:hsa04310	Wnt signaling pathway - Enriched	7483	WNT9A	0.0	0.0	1.0
path:hsa04310	Wnt signaling pathway - Enriched	8454	CUL1	0.0	0.0	1.0
path:hsa04310	Wnt signaling pathway - Enriched	hsa-miR-10a-5p	hsa-miR-10a-5p	0.0	0.0	1.0
path:hsa04310	Wnt signaling pathway - Enriched	hsa-miR-210-3p	hsa-miR-210-3p	0.0	0.0	1.0
path:hsa04310	Wnt signaling pathway - Enriched	hsa-miR-15a-3p	hsa-miR-15a-3p	0.0	0.0	1.0
path:hsa04310	Wnt signaling pathway - Enriched	23002	DAAM1	0.0	0.0	1.0
path:hsa04310	Wnt signaling pathway - Enriched	BRCA1	BRCA1	-1.23	0.0	1.0
path:hsa04310	Wnt signaling pathway - Enriched	7480	WNT10B	0.0	0.0	1.0
path:hsa04310	Wnt signaling pathway - Enriched	hsa-miR-155-5p	hsa-miR-155-5p	0.0	0.0	1.0
path:hsa04310	Wnt signaling pathway - Enriched	7482	WNT2B	0.0	0.0	1.0
path:hsa04310	Wnt signaling pathway - Enriched	hsa-let-7g-5p	hsa-let-7g-5p	0.0	0.0	1.0
path:hsa04310	Wnt signaling pathway - Enriched	7481	WNT11	0.0	0.0	1.0
path:hsa04310	Wnt signaling pathway - Enriched	hsa-miR-191-3p	hsa-miR-191-3p	0.0	0.0	1.0
path:hsa04310	Wnt signaling pathway - Enriched	hsa-miR-374a-5p	hsa-miR-374a-5p	0.0	0.0	1.0
path:hsa04310	Wnt signaling pathway - Enriched	hsa-miR-125a-3p	hsa-miR-125a-3p	0.0	0.0	1.0
path:hsa04310	Wnt signaling pathway - Enriched	10297	APC2	0.0	0.0	1.0
path:hsa04310	Wnt signaling pathway - Enriched	hsa-miR-200c-3p	hsa-miR-200c-3p	0.0	0.0	1.0
path:hsa04310	Wnt signaling pathway - Enriched	hsa-miR-129-5p	hsa-miR-129-5p	0.0	0.0	1.0
path:hsa04310	Wnt signaling pathway - Enriched	hsa-miR-612	hsa-miR-612	0.0	0.0	1.0
path:hsa04310	Wnt signaling pathway - Enriched	hsa-miR-10b-3p	hsa-miR-10b-3p	0.0	0.0	1.0
path:hsa04310	Wnt signaling pathway - Enriched	hsa-miR-450b-3p	hsa-miR-450b-3p	0.0	0.0	1.0
path:hsa04310	Wnt signaling pathway - Enriched	hsa-miR-181a-5p	hsa-miR-181a-5p	0.0	0.0	1.0
path:hsa04310	Wnt signaling pathway - Enriched	hsa-miR-3162-3p	hsa-miR-3162-3p	0.0	0.0	1.0
path:hsa04310	Wnt signaling pathway - Enriched	hsa-miR-141-3p	hsa-miR-141-3p	0.0	0.0	1.0
path:hsa04310	Wnt signaling pathway - Enriched	hsa-miR-221-5p	hsa-miR-221-5p	0.0	0.0	1.0
path:hsa04310	Wnt signaling pathway - Enriched	hsa-miR-196a-5p	hsa-miR-196a-5p	0.0	0.0	1.0
path:hsa04310	Wnt signaling pathway - Enriched	hsa-miR-135a-5p	hsa-miR-135a-5p	0.0	0.0	1.0
path:hsa04310	Wnt signaling pathway - Enriched	hsa-miR-26b-5p	hsa-miR-26b-5p	0.0	0.0	1.0
path:hsa04310	Wnt signaling pathway - Enriched	hsa-miR-29b-2-5p	hsa-miR-29b-2-5p	0.0	0.0	1.0
path:hsa04310	Wnt signaling pathway - Enriched	hsa-miR-603	hsa-miR-603	0.0	0.0	1.0
path:hsa04310	Wnt signaling pathway - Enriched	hsa-miR-10a-3p	hsa-miR-10a-3p	0.0	0.0	1.0
path:hsa04310	Wnt signaling pathway - Enriched	hsa-miR-15a-5p	hsa-miR-15a-5p	0.0	0.0	1.0
path:hsa04310	Wnt signaling pathway - Enriched	hsa-miR-181b-5p	hsa-miR-181b-5p	0.0	0.0	1.0
path:hsa04310	Wnt signaling pathway - Enriched	hsa-miR-210-5p	hsa-miR-210-5p	0.0	0.0	1.0
path:hsa04310	Wnt signaling pathway - Enriched	hsa-miR-374a-3p	hsa-miR-374a-3p	0.0	0.0	1.0
path:hsa04310	Wnt signaling pathway - Enriched	hsa-miR-125a-5p	hsa-miR-125a-5p	0.0	0.0	1.0
path:hsa04310	Wnt signaling pathway - Enriched	hsa-miR-630	hsa-miR-630	0.0	0.0	1.0
path:hsa04310	Wnt signaling pathway - Enriched	hsa-miR-222-3p	hsa-miR-222-3p	0.0	0.0	1.0
path:hsa04310	Wnt signaling pathway - Enriched	hsa-miR-103a-3p	hsa-miR-103a-3p	0.0	0.0	1.0
path:hsa04310	Wnt signaling pathway - Enriched	hsa-miR-1206	hsa-miR-1206	0.0	0.0	1.0
path:hsa04310	Wnt signaling pathway - Enriched	hsa-miR-638	hsa-miR-638	0.0	0.0	1.0
path:hsa04310	Wnt signaling pathway - Enriched	hsa-miR-1204	hsa-miR-1204	0.0	0.0	1.0
path:hsa04310	Wnt signaling pathway - Enriched	hsa-miR-576-3p	hsa-miR-576-3p	0.0	0.0	1.0
path:hsa04310	Wnt signaling pathway - Enriched	hsa-miR-1323	hsa-miR-1323	0.0	0.0	1.0
path:hsa04310	Wnt signaling pathway - Enriched	hsa-miR-454-3p	hsa-miR-454-3p	0.0	0.0	1.0
path:hsa04310	Wnt signaling pathway - Enriched	hsa-miR-372-3p	hsa-miR-372-3p	0.0	0.0	1.0
path:hsa04310	Wnt signaling pathway - Enriched	7157	TP53	0.0	0.0	1.0
path:hsa04310	Wnt signaling pathway - Enriched	hsa-miR-449c-5p	hsa-miR-449c-5p	0.0	0.0	1.0
path:hsa04310	Wnt signaling pathway - Enriched	hsa-miR-15b-3p	hsa-miR-15b-3p	0.0	0.0	1.0
path:hsa04310	Wnt signaling pathway - Enriched	hsa-miR-376c-3p	hsa-miR-376c-3p	0.0	0.0	1.0
path:hsa04310	Wnt signaling pathway - Enriched	hsa-miR-542-3p	hsa-miR-542-3p	0.0	0.0	1.0
path:hsa04310	Wnt signaling pathway - Enriched	23236	PLCB1	0.0	0.0	1.0
path:hsa04310	Wnt signaling pathway - Enriched	hsa-miR-450b-5p	hsa-miR-450b-5p	0.0	0.0	1.0
path:hsa04310	Wnt signaling pathway - Enriched	2932	GSK3B	0.0	0.0	1.0
path:hsa04310	Wnt signaling pathway - Enriched	84133	ZNRF3	0.0	0.0	1.0
path:hsa04310	Wnt signaling pathway - Enriched	hsa-miR-338-3p	hsa-miR-338-3p	0.0	0.0	1.0
path:hsa04310	Wnt signaling pathway - Enriched	hsa-miR-26b-3p	hsa-miR-26b-3p	0.0	0.0	1.0
path:hsa04310	Wnt signaling pathway - Enriched	hsa-miR-200b-5p	hsa-miR-200b-5p	0.0	0.0	1.0
path:hsa04310	Wnt signaling pathway - Enriched	hsa-miR-96-5p	hsa-miR-96-5p	0.0	0.0	1.0
path:hsa04310	Wnt signaling pathway - Enriched	hsa-miR-302a-3p	hsa-miR-302a-3p	0.0	0.0	1.0
path:hsa04310	Wnt signaling pathway - Enriched	hsa-miR-892b	hsa-miR-892b	0.0	0.0	1.0
path:hsa04310	Wnt signaling pathway - Enriched	1855	DVL1	0.0	0.0	1.0
path:hsa04310	Wnt signaling pathway - Enriched	hsa-miR-139-5p	hsa-miR-139-5p	0.0	0.0	1.0
path:hsa04310	Wnt signaling pathway - Enriched	27121	DKK4	0.0	0.0	1.0
path:hsa04310	Wnt signaling pathway - Enriched	hsa-miR-1260b	hsa-miR-1260b	0.0	0.0	1.0
path:hsa04310	Wnt signaling pathway - Enriched	27123	DKK2	0.0	0.0	1.0
path:hsa04310	Wnt signaling pathway - Enriched	hsa-miR-381-3p	hsa-miR-381-3p	0.0	0.0	1.0
path:hsa04310	Wnt signaling pathway - Enriched	hsa-miR-26a-5p	hsa-miR-26a-5p	0.0	0.0	1.0
path:hsa04310	Wnt signaling pathway - Enriched	hsa-miR-29b-1-5p	hsa-miR-29b-1-5p	0.0	0.0	1.0
path:hsa04310	Wnt signaling pathway - Enriched	hsa-miR-657	hsa-miR-657	0.0	0.0	1.0
path:hsa04310	Wnt signaling pathway - Enriched	1857	DVL3	0.0	0.0	1.0
path:hsa04310	Wnt signaling pathway - Enriched	1856	DVL2	0.0	0.0	1.0
path:hsa04310	Wnt signaling pathway - Enriched	hsa-miR-127-5p	hsa-miR-127-5p	0.0	0.0	1.0
path:hsa04310	Wnt signaling pathway - Enriched	hsa-miR-370-3p	hsa-miR-370-3p	0.0	0.0	1.0
path:hsa04310	Wnt signaling pathway - Enriched	hsa-miR-34a-3p	hsa-miR-34a-3p	0.0	0.0	1.0
path:hsa04310	Wnt signaling pathway - Enriched	9475	ROCK2	0.0	0.0	1.0
path:hsa04310	Wnt signaling pathway - Enriched	hsa-miR-15b-5p	hsa-miR-15b-5p	0.0	0.0	1.0
path:hsa04310	Wnt signaling pathway - Enriched	hsa-let-7a-3p	hsa-let-7a-3p	0.0	0.0	1.0
path:hsa04310	Wnt signaling pathway - Enriched	166336	PRICKLE2	0.0	0.0	1.0
path:hsa04310	Wnt signaling pathway - Enriched	hsa-miR-192-5p	hsa-miR-192-5p	0.0	0.0	1.0
path:hsa04310	Wnt signaling pathway - Enriched	hsa-miR-374b-5p	hsa-miR-374b-5p	0.0	0.0	1.0
path:hsa04310	Wnt signaling pathway - Enriched	hsa-miR-663a	hsa-miR-663a	0.0	0.0	1.0
path:hsa04310	Wnt signaling pathway - Enriched	hsa-miR-139-3p	hsa-miR-139-3p	0.0	0.0	1.0
path:hsa04310	Wnt signaling pathway - Enriched	9350	CER1	0.0	0.0	1.0
path:hsa04310	Wnt signaling pathway - Enriched	164284	APCDD1L	0.0	0.0	1.0
path:hsa04310	Wnt signaling pathway - Enriched	1501	CTNND2	0.0	0.0	1.0
path:hsa04310	Wnt signaling pathway - Enriched	hsa-miR-365a-3p	hsa-miR-365a-3p	0.0	0.0	1.0
path:hsa04310	Wnt signaling pathway - Enriched	27130	INVS	0.0	0.0	1.0
path:hsa04310	Wnt signaling pathway - Enriched	hsa-miR-125b-5p	hsa-miR-125b-5p	0.0	0.0	1.0
path:hsa04310	Wnt signaling pathway - Enriched	hsa-miR-29a-3p	hsa-miR-29a-3p	0.0	0.0	1.0
path:hsa04310	Wnt signaling pathway - Enriched	hsa-miR-760	hsa-miR-760	0.0	0.0	1.0
path:hsa04310	Wnt signaling pathway - Enriched	hsa-miR-27b-5p	hsa-miR-27b-5p	0.0	0.0	1.0
path:hsa04310	Wnt signaling pathway - Enriched	hsa-miR-1228-3p	hsa-miR-1228-3p	0.0	0.0	1.0
path:hsa04310	Wnt signaling pathway - Enriched	50964	SOST	0.0	0.0	1.0
path:hsa04310	Wnt signaling pathway - Enriched	hsa-miR-96-3p	hsa-miR-96-3p	0.0	0.0	1.0
path:hsa04310	Wnt signaling pathway - Enriched	hsa-miR-30e-5p	hsa-miR-30e-5p	0.0	0.0	1.0
path:hsa04310	Wnt signaling pathway - Enriched	hsa-miR-191-5p	hsa-miR-191-5p	0.0	0.0	1.0
path:hsa04310	Wnt signaling pathway - Enriched	hsa-miR-138-5p	hsa-miR-138-5p	0.0	0.0	1.0
path:hsa04310	Wnt signaling pathway - Enriched	hsa-miR-381-5p	hsa-miR-381-5p	0.0	0.0	1.0
path:hsa04310	Wnt signaling pathway - Enriched	27101	CACYBP	0.0	0.0	1.0
path:hsa04310	Wnt signaling pathway - Enriched	hsa-miR-494-5p	hsa-miR-494-5p	0.0	0.0	1.0
path:hsa04310	Wnt signaling pathway - Enriched	51701	NLK	0.0	0.0	1.0
path:hsa04310	Wnt signaling pathway - Enriched	hsa-miR-127-3p	hsa-miR-127-3p	0.0	0.0	1.0
path:hsa04310	Wnt signaling pathway - Enriched	hsa-miR-181c-5p	hsa-miR-181c-5p	0.0	0.0	1.0
path:hsa04310	Wnt signaling pathway - Enriched	ISG15	ISG15	2.25	0.0	1.0
path:hsa04310	Wnt signaling pathway - Enriched	hsa-let-7a-5p	hsa-let-7a-5p	0.0	0.0	1.0
path:hsa04310	Wnt signaling pathway - Enriched	hsa-miR-374b-3p	hsa-miR-374b-3p	0.0	0.0	1.0
path:hsa04310	Wnt signaling pathway - Enriched	hsa-miR-520b	hsa-miR-520b	0.0	0.0	1.0
path:hsa04310	Wnt signaling pathway - Enriched	hsa-miR-151a-3p	hsa-miR-151a-3p	0.0	0.0	1.0
path:hsa04310	Wnt signaling pathway - Enriched	hsa-miR-192-3p	hsa-miR-192-3p	0.0	0.0	1.0
path:hsa04310	Wnt signaling pathway - Enriched	hsa-miR-543	hsa-miR-543	0.0	0.0	1.0
path:hsa04310	Wnt signaling pathway - Enriched	hsa-miR-421	hsa-miR-421	0.0	0.0	1.0
path:hsa04310	Wnt signaling pathway - Enriched	hsa-miR-300	hsa-miR-300	0.0	0.0	1.0
path:hsa04310	Wnt signaling pathway - Enriched	4919	ROR1	0.0	0.0	1.0
path:hsa04310	Wnt signaling pathway - Enriched	hsa-miR-27b-3p	hsa-miR-27b-3p	0.0	0.0	1.0
path:hsa04310	Wnt signaling pathway - Enriched	hsa-miR-221-3p	hsa-miR-221-3p	0.0	0.0	1.0
path:hsa04310	Wnt signaling pathway - Enriched	hsa-miR-483-5p	hsa-miR-483-5p	0.0	0.0	1.0
path:hsa04310	Wnt signaling pathway - Enriched	hsa-miR-193b-5p	hsa-miR-193b-5p	0.0	0.0	1.0
path:hsa04310	Wnt signaling pathway - Enriched	hsa-miR-29a-5p	hsa-miR-29a-5p	0.0	0.0	1.0
path:hsa04310	Wnt signaling pathway - Enriched	hsa-miR-429	hsa-miR-429	0.0	0.0	1.0
path:hsa04310	Wnt signaling pathway - Enriched	hsa-miR-149-5p	hsa-miR-149-5p	0.0	0.0	1.0
path:hsa04310	Wnt signaling pathway - Enriched	hsa-miR-942-5p	hsa-miR-942-5p	0.0	0.0	1.0
path:hsa04310	Wnt signaling pathway - Enriched	7088	TLE1	0.0	0.0	1.0
path:hsa04310	Wnt signaling pathway - Enriched	hsa-miR-367-5p	hsa-miR-367-5p	0.0	0.0	1.0
